date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_5_normalized,smart_5_raw,smart_9_normalized,smart_9_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw
2024-04-22,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,194927,100,0,92,8816,100,0,100,0,74,26,100,0,100,0
2024-04-29,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,208559,100,0,92,8984,100,0,100,0,70,30,100,0,100,0
2024-05-06,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,229173,100,0,91,9152,100,0,100,0,73,27,100,0,100,0
2024-05-13,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,361401,100,0,91,9320,100,0,100,0,72,28,100,0,100,0
2024-05-20,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,35229,100,0,91,9488,100,0,100,0,70,30,100,0,100,0
2024-05-27,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,305110,100,0,91,9656,100,0,100,0,76,24,100,0,100,0
2024-06-03,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,373922,100,0,91,9824,100,0,100,0,72,28,100,0,100,0
2024-06-10,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,362448,100,0,91,9992,100,0,100,0,75,25,100,0,100,0
2024-06-17,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,414347,100,0,90,10160,100,0,100,0,78,22,100,0,100,0
2024-06-24,TO001786,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_2,V_037,POD_107,47,0,100,419224,100,0,90,10328,100,0,100,0,75,25,100,0,100,0
2024-04-01,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,40231,100,0,93,7810,100,0,100,0,71,29,100,0,100,0
2024-04-08,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,146763,100,0,93,7978,100,0,100,0,70,30,100,0,100,0
2024-04-15,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,110438,100,0,92,8146,100,0,100,0,71,29,100,0,100,0
2024-04-22,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,51214,100,0,92,8314,100,0,100,0,67,33,100,0,100,0
2024-04-29,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,303382,100,0,92,8482,100,0,100,0,76,24,100,0,100,0
2024-05-06,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,407813,100,0,92,8650,100,0,100,0,75,25,100,0,100,0
2024-05-13,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,464302,100,0,92,8818,100,0,100,0,72,28,100,0,100,0
2024-05-20,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,427159,100,0,92,8986,100,0,100,0,73,27,100,0,100,0
2024-05-27,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,204862,100,0,91,9154,100,0,100,0,75,25,100,0,100,0
2024-06-03,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,256694,100,0,91,9322,100,0,100,0,77,23,100,0,100,0
2024-06-10,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,176335,100,0,91,9490,100,0,100,0,76,24,100,0,100,0
2024-06-17,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,142735,100,0,91,9658,100,0,100,0,71,29,100,0,100,0
2024-06-24,TO001787,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_3,V_038,POD_108,48,0,100,12662,100,0,91,9826,100,0,100,0,78,22,100,0,100,0
2024-04-01,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,149765,100,0,76,24339,100,0,100,0,74,26,100,0,100,0
2024-04-08,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,231747,100,0,76,24507,100,0,100,0,73,27,100,0,100,0
2024-04-15,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,289574,100,0,76,24675,100,0,100,0,70,30,100,0,100,0
2024-04-22,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,394222,100,0,76,24843,100,0,100,0,67,33,100,0,100,0
2024-04-29,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,343514,100,0,75,25011,100,0,100,0,71,29,100,0,100,0
2024-05-06,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,402470,100,0,75,25179,100,0,100,0,72,28,100,0,100,0
2024-05-13,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,343310,100,0,75,25347,100,0,100,0,73,27,100,0,100,0
2024-05-20,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,326290,100,0,75,25515,100,0,100,0,72,28,100,0,100,0
2024-05-27,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,234322,100,0,75,25683,100,0,100,0,77,23,100,0,100,0
2024-06-03,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,460488,100,0,75,25851,100,0,100,0,69,31,100,0,100,0
2024-06-10,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,222141,100,0,74,26019,100,0,100,0,75,25,100,0,100,0
2024-06-17,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,91210,100,0,74,26187,100,0,100,0,76,24,100,0,100,0
2024-06-24,TO001788,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_4,V_039,POD_109,49,0,100,130674,100,0,74,26355,100,0,100,0,73,27,100,0,100,0
2024-04-01,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,244612,100,0,66,34348,100,0,100,0,67,33,100,0,100,0
2024-04-08,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,378389,100,0,66,34516,100,0,100,0,72,28,100,0,100,0
2024-04-15,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,464051,100,0,66,34684,100,0,100,0,71,29,100,0,100,0
2024-04-22,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,350737,100,0,66,34852,100,0,100,0,74,26,100,0,100,0
2024-04-29,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,468679,100,0,65,35020,100,0,100,0,69,31,100,0,100,0
2024-05-06,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,267812,100,0,65,35188,100,0,100,0,71,29,100,0,100,0
2024-05-13,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,29199,100,0,65,35356,100,0,100,0,71,29,100,0,100,0
2024-05-20,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,431218,100,0,65,35524,100,0,100,0,72,28,100,0,100,0
2024-05-27,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,195762,100,0,65,35692,100,0,100,0,67,33,100,0,100,0
2024-06-03,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,90483,100,0,65,35860,100,0,100,0,72,28,100,0,100,0
2024-06-10,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,148881,100,0,64,36028,100,0,100,0,77,23,100,0,100,0
2024-06-17,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,388650,100,0,64,36196,100,0,100,0,74,26,100,0,100,0
2024-06-24,TO001789,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_5,V_040,POD_110,50,0,100,50382,100,0,64,36364,100,0,100,0,73,27,100,0,100,0
2024-04-01,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,457556,100,0,86,14848,100,0,100,0,75,25,100,0,100,0
2024-04-08,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,52777,100,0,85,15016,100,0,100,0,76,24,100,0,100,0
2024-04-15,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,492131,100,0,85,15184,100,0,100,0,74,26,100,0,100,0
2024-04-22,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,346676,100,0,85,15352,100,0,100,0,73,27,100,0,100,0
2024-04-29,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,377643,100,0,85,15520,100,0,100,0,74,26,100,0,100,0
2024-05-06,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,7041,100,0,85,15688,100,0,100,0,68,32,100,0,100,0
2024-05-13,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,303371,100,0,85,15856,100,0,100,0,74,26,100,0,100,0
2024-05-20,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,286049,100,0,84,16024,100,0,100,0,69,31,100,0,100,0
2024-05-27,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,365976,100,0,84,16192,100,0,100,0,67,33,100,0,100,0
2024-06-03,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,491248,100,0,84,16360,100,0,100,0,76,24,100,0,100,0
2024-06-10,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,430313,100,0,84,16528,100,0,100,0,77,23,100,0,100,0
2024-06-17,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,465213,100,0,84,16696,100,0,100,0,71,29,100,0,100,0
2024-06-24,TO001790,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_6,V_041,POD_111,51,0,100,289137,100,0,84,16864,100,0,100,0,74,26,100,0,100,0
2024-04-01,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,52166,100,0,73,27955,100,0,100,0,75,25,100,0,100,0
2024-04-08,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,433659,100,0,72,28123,100,0,100,0,73,27,100,0,100,0
2024-04-15,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,290635,100,0,72,28291,100,0,100,0,74,26,100,0,100,0
2024-04-22,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,412893,100,0,72,28459,100,0,100,0,70,30,100,0,100,0
2024-04-29,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,207272,100,0,72,28627,100,0,100,0,73,27,100,0,100,0
2024-05-06,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,353648,100,0,72,28795,100,0,100,0,73,27,100,0,100,0
2024-05-13,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,70794,100,0,72,28963,100,0,100,0,69,31,100,0,100,0
2024-05-20,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,358199,100,0,71,29131,100,0,100,0,76,24,100,0,100,0
2024-05-27,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,241795,100,0,71,29299,100,0,100,0,71,29,100,0,100,0
2024-06-03,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,385410,100,0,71,29467,100,0,100,0,72,28,100,0,100,0
2024-06-10,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,418011,100,0,71,29635,100,0,100,0,71,29,100,0,100,0
2024-06-17,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,113919,100,0,71,29803,100,0,100,0,75,25,100,0,100,0
2024-06-24,TO001791,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_7,V_042,POD_112,52,0,100,60868,100,0,71,29971,100,0,100,0,70,30,100,0,100,0
2024-04-01,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,369700,100,0,84,16826,100,0,100,0,69,31,100,0,100,0
2024-04-08,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,486168,100,0,84,16994,100,0,100,0,77,23,100,0,100,0
2024-04-15,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,345020,100,0,83,17162,100,0,100,0,69,31,100,0,100,0
2024-04-22,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,33804,100,0,83,17330,100,0,100,0,74,26,100,0,100,0
2024-04-29,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,65135,100,0,83,17498,100,0,100,0,71,29,100,0,100,0
2024-05-06,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,448198,100,0,83,17666,100,0,100,0,69,31,100,0,100,0
2024-05-13,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,46885,100,0,83,17834,100,0,100,0,73,27,100,0,100,0
2024-05-20,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,264116,100,0,82,18002,100,0,100,0,71,29,100,0,100,0
2024-05-27,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,33006,100,0,82,18170,100,0,100,0,75,25,100,0,100,0
2024-06-03,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,56572,100,0,82,18338,100,0,100,0,73,27,100,0,100,0
2024-06-10,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,426323,100,0,82,18506,100,0,100,0,74,26,100,0,100,0
2024-06-17,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,184177,100,0,82,18674,100,0,100,0,74,26,100,0,100,0
2024-06-24,TO001792,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_8,V_043,POD_113,53,0,100,483618,100,0,82,18842,100,0,100,0,64,36,100,0,100,0
2024-04-01,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,456907,100,0,92,8305,100,0,100,0,69,31,100,0,100,0
2024-04-08,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,238035,100,0,92,8473,100,0,100,0,73,27,100,0,100,0
2024-04-15,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,150709,100,0,92,8641,100,0,100,0,76,24,100,0,100,0
2024-04-22,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,440332,100,0,92,8809,100,0,100,0,73,27,100,0,100,0
2024-04-29,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,220509,100,0,92,8977,100,0,100,0,71,29,100,0,100,0
2024-05-06,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,228719,100,0,91,9145,100,0,100,0,72,28,100,0,100,0
2024-05-13,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,386734,100,0,91,9313,100,0,100,0,75,25,100,0,100,0
2024-05-20,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,477892,100,0,91,9481,100,0,100,0,76,24,100,0,100,0
2024-05-27,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,433143,100,0,91,9649,100,0,100,0,75,25,100,0,100,0
2024-06-03,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,209250,100,0,91,9817,100,0,100,0,73,27,100,0,100,0
2024-06-10,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,61086,100,0,91,9985,100,0,100,0,75,25,100,0,100,0
2024-06-17,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,161665,100,0,90,10153,100,0,100,0,72,28,100,0,100,0
2024-06-24,TO001793,MG08ACA16TE,16000900661248,0,dc3,CL_dc3_9,V_044,POD_114,54,0,100,300032,100,0,90,10321,100,0,100,0,73,27,100,0,100,0
2024-04-01,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,440743,100,0,73,27392,100,0,100,0,72,28,100,0,100,0
2024-04-08,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,351603,100,0,73,27560,100,0,100,0,74,26,100,0,100,0
2024-04-15,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,264297,100,0,73,27728,100,0,100,0,64,36,100,0,100,0
2024-04-22,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,229482,100,0,73,27896,100,0,100,0,74,26,100,0,100,0
2024-04-29,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,59643,100,0,72,28064,100,0,100,0,77,23,100,0,100,0
2024-05-06,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,152188,100,0,72,28232,100,0,100,0,73,27,100,0,100,0
2024-05-13,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,292698,100,0,72,28400,100,0,100,0,73,27,100,0,100,0
2024-05-20,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,252515,100,0,72,28568,100,0,100,0,70,30,100,0,100,0
2024-05-27,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,431964,100,0,72,28736,100,0,100,0,73,27,100,0,100,0
2024-06-03,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,12086,100,0,72,28904,100,0,100,0,76,24,100,0,100,0
2024-06-10,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,399903,100,0,71,29072,100,0,100,0,76,24,100,0,100,0
2024-06-17,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,10964,100,0,71,29240,100,0,100,0,76,24,100,0,100,0
2024-06-24,TO001794,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_10,V_045,POD_115,55,0,100,47023,100,0,71,29408,100,0,100,0,74,26,100,0,100,0
2024-04-01,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,114685,100,0,93,7181,100,0,100,0,72,28,100,0,100,0
2024-04-08,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,288628,100,0,93,7349,100,0,100,0,74,26,100,0,100,0
2024-04-15,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,461674,100,0,93,7517,100,0,100,0,76,24,100,0,100,0
2024-04-22,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,256789,100,0,93,7685,100,0,100,0,69,31,100,0,100,0
2024-04-29,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,160289,100,0,93,7853,100,0,100,0,76,24,100,0,100,0
2024-05-06,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,149683,100,0,92,8021,100,0,100,0,73,27,100,0,100,0
2024-05-13,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,265199,100,0,92,8189,100,0,100,0,73,27,100,0,100,0
2024-05-20,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,475743,100,0,92,8357,100,0,100,0,73,27,100,0,100,0
2024-05-27,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,324549,100,0,92,8525,100,0,100,0,72,28,100,0,100,0
2024-06-03,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,359300,100,0,92,8693,100,0,100,0,68,32,100,0,100,0
2024-06-10,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,455838,100,0,92,8861,100,0,100,0,74,26,100,0,100,0
2024-06-17,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,109387,100,0,91,9029,100,0,100,0,77,23,100,0,100,0
2024-06-24,TO001795,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_11,V_046,POD_116,56,0,100,202739,100,0,91,9197,100,0,100,0,66,34,100,0,100,0
2024-04-01,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,127688,100,0,88,12544,100,0,100,0,71,29,100,0,100,0
2024-04-08,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,232795,100,0,88,12712,100,0,100,0,73,27,100,0,100,0
2024-04-15,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,395634,100,0,88,12880,100,0,100,0,74,26,100,0,100,0
2024-04-22,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,211339,100,0,87,13048,100,0,100,0,72,28,100,0,100,0
2024-04-29,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,414168,100,0,87,13216,100,0,100,0,79,21,100,0,100,0
2024-05-06,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,374700,100,0,87,13384,100,0,100,0,71,29,100,0,100,0
2024-05-13,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,303489,100,0,87,13552,100,0,100,0,73,27,100,0,100,0
2024-05-20,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,55527,100,0,87,13720,100,0,100,0,71,29,100,0,100,0
2024-05-27,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,344129,100,0,87,13888,100,0,100,0,76,24,100,0,100,0
2024-06-03,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,47352,100,0,86,14056,100,0,100,0,71,29,100,0,100,0
2024-06-10,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,322487,100,0,86,14224,100,0,100,0,67,33,100,0,100,0
2024-06-17,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,483651,100,0,86,14392,100,0,100,0,76,24,100,0,100,0
2024-06-24,TO001796,MG08ACA16TE,16000900661248,0,dc2,CL_dc2_12,V_047,POD_117,57,0,100,389183,100,0,86,14560,100,0,100,0,72,28,100,0,100,0
2024-04-01,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,381050,100,0,80,20301,100,0,100,0,78,22,100,0,100,0
2024-04-08,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,405220,100,0,80,20469,100,0,100,0,76,24,100,0,100,0
2024-04-15,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,119428,100,0,80,20637,100,0,100,0,72,28,100,0,100,0
2024-04-22,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,365282,100,0,80,20805,100,0,100,0,70,30,100,0,100,0
2024-04-29,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,371439,100,0,80,20973,100,0,100,0,75,25,100,0,100,0
2024-05-06,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,174347,100,0,79,21141,100,0,100,0,70,30,100,0,100,0
2024-05-13,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,387436,100,0,79,21309,100,0,100,0,68,32,100,0,100,0
2024-05-20,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,353359,100,0,79,21477,100,0,100,0,70,30,100,0,100,0
2024-05-27,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,139570,100,0,79,21645,100,0,100,0,72,28,100,0,100,0
2024-06-03,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,349726,100,0,79,21813,100,0,100,0,67,33,100,0,100,0
2024-06-10,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,118535,100,0,79,21981,100,0,100,0,72,28,100,0,100,0
2024-06-17,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,360585,100,0,78,22149,100,0,100,0,69,31,100,0,100,0
2024-06-24,TO001797,MG08ACA16TE,16000900661248,0,dc1,CL_dc1_13,V_048,POD_118,58,0,100,280730,100,0,78,22317,100,0,100,0,71,29,100,0,100,0
